Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
071050,Korea Investment Holdings Co. Ltd.,"0,0028%",Investment Services,KR,"149.467,19 USD",3.174
001570,Kum Yang Co. Ltd.,"0,0027%",Chemicals: Diversified,KR,"148.785,45 USD",2.473
1963,JGC Holdings Corp.,"0,0027%",Engineering and Contracting Services,JP,"148.390,98 USD",18.700
001040,CJ Corp.,"0,0027%",Diversified Industrials,KR,"148.004,33 USD",1.486
3048,Bic Camera Inc.,"0,0027%",Specialty Retailers,JP,"146.957,91 USD",14.700
FLT,Flight Centre Travel Group Ltd.,"0,0027%",Travel and Tourism,AU,"146.861,49 USD",11.715
5471,Daido Steel Co. Ltd.,"0,0027%",Iron and Steel,JP,"146.111,87 USD",14.500
CGF,Challenger Ltd.,"0,0027%",Life Insurance,AU,"145.442,12 USD",33.749
036570,NCSoft Corp.,"0,0027%",Electronic Entertainment,KR,"145.279,77 USD",1.057
6460,Sega Sammy Holdings Inc.,"0,0027%",Electronic Entertainment,JP,"144.951,80 USD",10.300
ENLT,Enlight Renewable Energy Ltd.,"0,0027%",Alternative Electricity,IL,"144.506,28 USD",8.387
4202,Daicel Corp.,"0,0027%",Chemicals: Diversified,JP,"144.460,53 USD",14.300
5105,Toyo Tire Corp.,"0,0027%",Tires,JP,"144.454,17 USD",8.100
3941,Rengo Co. Ltd.,"0,0027%",Containers and Packaging,JP,"144.282,67 USD",21.400
7337,Hirogin Holdings Inc.,"0,0026%",Banks,JP,"143.834,67 USD",17.700
004020,Hyundai Steel Co.,"0,0026%",Iron and Steel,KR,"143.779,64 USD",6.714
007310,Ottogi Corp.,"0,0026%",Food Products,KR,"143.281,21 USD",436
SCHA,Schibsted ASA Class A,"0,0026%",Consumer Digital Services,NO,"143.235,24 USD",4.948
1942,Kandenko Co. Ltd.,"0,0026%",Construction,JP,"142.950,78 USD",12.000
8056,BIPROGY Inc.,"0,0026%",Computer Services,JP,"142.641,51 USD",5.400
5711,Mitsubishi Materials Corp.,"0,0026%",Diversified Industrials,JP,"142.288,33 USD",7.300
010620,HD HYUNDAI MIPO,"0,0026%",Marine Transportation,KR,"141.370,26 USD",2.711
012750,S-1 Corp.,"0,0026%",Security Services,KR,"141.113,86 USD",3.072
2206,Ezaki Glico Co. Ltd.,"0,0026%",Food Products,JP,"139.514,46 USD",5.400
AZRG,Azrieli Group Ltd.,"0,0026%",Real Estate Holding and Development,IL,"139.089,21 USD",2.308
FBU,Fletcher Building Ltd.,"0,0025%",Building Materials: Other,NZ,"138.485,97 USD",72.476
2810,House Foods Group Inc.,"0,0025%",Food Products,JP,"137.786,76 USD",7.500
8282,K's Holdings Corp.,"0,0025%",Specialty Retailers,JP,"137.597,76 USD",14.800
5110,Sumitomo Rubber Industries Ltd.,"0,0025%",Tires,JP,"137.492,13 USD",12.200
RF,Eurazeo SE,"0,0025%",Asset Managers and Custodians,FR,"137.283,08 USD",1.637
DMP,Domino's Pizza Enterprises Ltd.,"0,0025%",Restaurants and Bars,AU,"136.520,88 USD",5.303
1414,SHO-BOND Holdings Co. Ltd.,"0,0025%",Engineering and Contracting Services,JP,"135.665,79 USD",3.600
SEB C,Skandinaviska Enskilda Banken AB Class C,"0,0025%",Banks,SE,"135.548,36 USD",9.342
9831,Yamada Holdings Co. Ltd.,"0,0025%",Specialty Retailers,JP,"135.361,10 USD",48.300
6925,Ushio Inc.,"0,0025%",Electrical Components,JP,"134.302,71 USD",10.000
6471,NSK Ltd.,"0,0025%",Auto Parts,JP,"134.240,73 USD",27.400
SIX3,Sixt SE Preference Shares,"0,0025%",Rental and Leasing Services: Consumer,DE,"133.993,44 USD",2.092
8964,Frontier Real Estate Investment Corp.,"0,0025%",Retail REITs,JP,"133.841,36 USD",47
267250,HD Hyundai Co. Ltd.,"0,0025%",Oil Refining and Marketing,KR,"133.177,42 USD",2.684
HLUN B,H Lundbeck A/S,"0,0024%",Pharmaceuticals,DK,"133.037,80 USD",24.220
1208,MMG Ltd.,"0,0024%",Copper,HK,"132.812,67 USD",272.000
4203,Sumitomo Bakelite Co. Ltd.,"0,0024%",Plastics,JP,"132.565,47 USD",4.800
2433,Hakuhodo DY Holdings Inc.,"0,0024%",Media Agencies,JP,"132.260,01 USD",16.000
FIBI,First International Bank Of Israel Ltd.,"0,0024%",Banks,IL,"132.250,14 USD",3.267
SAGA D,Sagax AB,"0,0024%",Real Estate Holding and Development,SE,"131.709,98 USD",43.492
5838,Rakuten Bank Ltd.,"0,0024%",Banks,JP,"131.358,94 USD",7.200
005940,NH Investment & Securities Co. Ltd.,"0,0024%",Investment Services,KR,"131.114,98 USD",14.783
PHOE,Phoenix Holdings Ltd.,"0,0024%",Full Line Insurance,IL,"130.567,40 USD",13.714
NHC,New Hope Corp. Ltd.,"0,0024%",Coal,AU,"129.613,97 USD",39.214
5947,Rinnai Corp.,"0,0024%",Household Appliance,JP,"129.514,78 USD",5.400
6770,Alps Alpine Co. Ltd.,"0,0024%",Electronic Components,JP,"128.940,15 USD",13.700
LCID,Lucid Group Inc.,"0,0024%",Automobiles,US,"128.745,72 USD",45.333
6592,Mabuchi Motor Co. Ltd.,"0,0024%",Electrical Components,JP,"128.610,52 USD",8.300
FRA,Fraport AG Frankfurt Airport Services Worldwide,"0,0024%",Transportation Services,DE,"128.606,80 USD",2.231
1721,COMSYS Holdings Corp.,"0,0024%",Engineering and Contracting Services,JP,"128.207,71 USD",6.400
006260,LS Corp.,"0,0024%",Electrical Components,KR,"128.138,60 USD",1.043
6674,GS Yuasa Corp.,"0,0023%",Auto Parts,JP,"127.334,63 USD",6.000
316,Orient Overseas International Ltd.,"0,0023%",Marine Transportation,BM,"127.311,19 USD",7.500
GRF.P,Grifols SA Preference Shares,"0,0023%",Biotechnology,ES,"126.571,67 USD",17.612
AUTO,AutoStore Holdings Ltd.,"0,0023%",Machinery: Industrial,BM,"126.057,66 USD",89.446
8012,Nagase & Co. Ltd.,"0,0023%",Chemicals: Diversified,JP,"125.316,11 USD",6.400
DOW,Downer EDI Ltd.,"0,0023%",Engineering and Contracting Services,AU,"124.695,27 USD",39.062
3994,Money Forward Inc.,"0,0023%",Software,JP,"124.631,39 USD",3.800
1876,Budweiser Brewing Co. APAC Ltd.,"0,0023%",Brewers,KY,"124.394,28 USD",98.500
2531,Takara Holdings Inc.,"0,0023%",Distillers and Vintners,JP,"124.056,13 USD",18.400
S58,SATS Ltd.,"0,0023%",Vending and Catering Service,SG,"123.531,79 USD",60.064
3309,Sekisui House Reit Inc.,"0,0023%",Residential REITs,JP,"123.518,41 USD",237
7240,NOK Corp.,"0,0023%",Auto Parts,JP,"123.182,41 USD",8.900
2579,Coca-Cola Bottlers Japan Holdings Inc.,"0,0023%",Soft Drinks,JP,"123.025,71 USD",10.550
ILCO,Israel Corp. Ltd.,"0,0023%",Chemicals: Diversified,IL,"122.893,10 USD",526
4733,OBIC Business Consultants Co. Ltd.,"0,0023%",Software,JP,"122.496,70 USD",3.056
000080,Hite Jinro Co. Ltd.,"0,0022%",Distillers and Vintners,KR,"121.815,10 USD",8.391
9031,Nishi-Nippon Railroad Co. Ltd.,"0,0022%",Railroads,JP,"121.297,85 USD",7.700
7649,Sugi Holdings Co. Ltd.,"0,0022%",Drug Retailers,JP,"120.962,17 USD",7.800
17,New World Development Co. Ltd.,"0,0022%",Real Estate Holding and Development,HK,"120.303,32 USD",111.250
4185,JSR Corp.,"0,0022%",Chemicals: Diversified,JP,"120.164,56 USD",4.356
7282,Toyoda Gosei Co. Ltd.,"0,0022%",Auto Parts,JP,"120.137,45 USD",6.200
5832,Chugin Financial Group Inc.,"0,0022%",Banks,JP,"119.974,23 USD",11.100
ABC,Adbri Ltd.,"0,0022%",Cement,AU,"118.918,52 USD",56.230
SSAB A,SSAB AB Class A,"0,0022%",Iron and Steel,SE,"118.711,46 USD",20.454
5301,Tokai Carbon Co. Ltd.,"0,0022%",Specialty Chemicals,JP,"118.522,38 USD",18.700
5714,Dowa Holdings Co. Ltd.,"0,0022%",Nonferrous Metals,JP,"118.433,29 USD",3.200
8279,Yaoko Co. Ltd.,"0,0022%",Food Retailers and Wholesalers,JP,"117.967,48 USD",2.000
19,Swire Pacific Ltd. Class A,"0,0022%",Soft Drinks,HK,"117.254,76 USD",13.500
4272,Nippon Kayaku Co. Ltd.,"0,0022%",Chemicals: Diversified,JP,"117.063,86 USD",14.400
2593,Ito En Ltd.,"0,0022%",Soft Drinks,JP,"116.961,41 USD",4.900
2018,AAC Technologies Holdings Inc.,"0,0022%",Electronic Components,KY,"116.816,96 USD",38.000
2784,Alfresa Holdings Corp.,"0,0021%",Pharmaceuticals,JP,"115.502,88 USD",8.200
LBTYA,Liberty Global Ltd. Class A,"0,0021%",Cable Television Services,BM,"115.306,39 USD",6.917
068760,Celltrion Pharm Inc.,"0,0021%",Pharmaceuticals,KR,"114.999,10 USD",1.785
FPE,FUCHS SE,"0,0021%",Specialty Chemicals,DE,"114.847,90 USD",3.062
3132,Macnica Holdings Inc.,"0,0021%",Semiconductors,JP,"114.569,35 USD",2.800
128940,Hanmi Pharm Co. Ltd.,"0,0021%",Pharmaceuticals,KR,"114.460,66 USD",559
5706,Mitsui Mining & Smelting Co. Ltd.,"0,0021%",Nonferrous Metals,JP,"113.054,82 USD",3.500
2809,Kewpie Corp.,"0,0021%",Food Products,JP,"112.915,46 USD",5.700
RYM,Ryman Healthcare Ltd.,"0,0021%",Health Care Facilities,NZ,"112.339,64 USD",50.232
5344,Maruwa Co. Ltd./Aichi,"0,0021%",Electrical Components,JP,"111.839,38 USD",500
180640,Hanjin Kal Corp.,"0,0021%",Airlines,KR,"111.660,76 USD",2.427
8273,Izumi Co. Ltd.,"0,0021%",Diversified Retailers,JP,"111.581,02 USD",5.200
293,Cathay Pacific Airways Ltd.,"0,002%",Airlines,HK,"111.252,56 USD",106.272
6005,Miura Co. Ltd.,"0,002%",Machinery: Industrial,JP,"109.274,87 USD",5.300
5991,NHK Spring Co. Ltd.,"0,002%",Auto Parts,JP,"108.760,70 USD",9.800
8304,Aozora Bank Ltd.,"0,002%",Banks,JP,"108.381,43 USD",7.200
097950,CJ CheilJedang Corp.,"0,002%",Food Products,KR,"107.534,58 USD",426
C09,City Developments Ltd.,"0,002%",Real Estate Holding and Development,SG,"107.493,53 USD",25.900
6417,Sankyo Co. Ltd.,"0,002%",Casinos and Gambling,JP,"107.203,54 USD",11.000
4530,Hisamitsu Pharmaceutical Co. Inc.,"0,002%",Pharmaceuticals,JP,"106.984,00 USD",4.500
204320,HL Mando Co. Ltd.,"0,0019%",Auto Parts,KR,"105.761,15 USD",3.374
6436,Amano Corp.,"0,0019%",Transportation Services,JP,"105.698,56 USD",4.400
4540,Tsumura & Co.,"0,0019%",Pharmaceuticals,JP,"105.571,29 USD",4.200
9006,Keikyu Corp.,"0,0019%",Railroads,JP,"105.422,06 USD",14.300
3226,Nippon Accommodations Fund Inc.,"0,0019%",Residential REITs,JP,"105.062,20 USD",26
C07,Jardine Cycle & Carriage Ltd.,"0,0019%",Automobiles,SG,"104.944,25 USD",5.511
5076,INFRONEER Holdings Inc.,"0,0019%",Construction,JP,"103.523,82 USD",11.940
13,HUTCHMED China Ltd.,"0,0019%",Pharmaceuticals,KY,"103.520,23 USD",27.500
AJBU,Keppel DC REIT,"0,0019%",Other Specialty REITs,SG,"103.263,30 USD",77.545
101,Hang Lung Properties Ltd.,"0,0019%",Real Estate Holding and Development,HK,"102.985,29 USD",113.000
9076,Seino Holdings Co. Ltd.,"0,0019%",Delivery Services,JP,"102.932,01 USD",7.900
ENRG,Energix-Renewable Energies Ltd.,"0,0019%",Alternative Electricity,IL,"102.722,20 USD",24.945
9044,Nankai Electric Railway Co. Ltd.,"0,0019%",Diversified Industrials,JP,"102.442,33 USD",6.200
8955,Japan Prime Realty Investment Corp.,"0,0019%",Office REITs,JP,"102.430,88 USD",49
3563,Food & Life Cos. Ltd.,"0,0019%",Restaurants and Bars,JP,"101.562,25 USD",5.600
HVN,Harvey Norman Holdings Ltd.,"0,0019%",Diversified Retailers,AU,"101.322,76 USD",34.160
HMN,CapitaLand Ascott Trust,"0,0019%",Hotel and Lodging REITs,SG,"101.221,68 USD",152.873
011780,Kumho Petrochemical Co. Ltd.,"0,0019%",Chemicals: Diversified,KR,"100.924,63 USD",948
3401,Teijin Ltd.,"0,0018%",Chemicals and Synthetic Fibers,JP,"100.152,09 USD",10.300
022100,Posco DX Co. Ltd.,"0,0018%",Computer Services,KR,"99.931,31 USD",3.914
659,NWS Holdings Ltd.,"0,0018%",Engineering and Contracting Services,BM,"99.751,39 USD",117.000
9749,Fuji Soft Inc.,"0,0018%",Software,JP,"98.965,92 USD",2.400
9507,Shikoku Electric Power Co. Inc.,"0,0018%",Conventional Electricity,JP,"98.841,20 USD",10.300
RRTL,RTL Group SA,"0,0018%",Radio and TV Broadcasters,LU,"98.510,87 USD",2.951
6966,Mitsui High-Tec Inc.,"0,0018%",Semiconductors,JP,"98.432,66 USD",2.200
006405,Samsung SDI Co. Ltd. Preference Shares,"0,0018%",Electrical Components,KR,"98.409,59 USD",611
4114,Nippon Shokubai Co. Ltd.,"0,0018%",Chemicals: Diversified,JP,"96.949,95 USD",9.200
3349,Cosmos Pharmaceutical Corp.,"0,0018%",Drug Retailers,JP,"96.904,13 USD",1.200
9989,Sundrug Co. Ltd.,"0,0018%",Drug Retailers,JP,"96.629,23 USD",3.800
CTPNV,CTP NV,"0,0018%",Real Estate Holding and Development,NL,"96.596,67 USD",5.419
TPG,TPG Telecom Ltd.,"0,0018%",Telecommunications Services,AU,"96.432,88 USD",31.183
7984,Kokuyo Co. Ltd.,"0,0018%",Industrial Suppliers,JP,"96.199,05 USD",5.600
008770,Hotel Shilla Co. Ltd.,"0,0018%",Specialty Retailers,KR,"96.042,25 USD",2.337
047050,Posco International Corp.,"0,0018%",Industrial Suppliers,KR,"95.922,32 USD",3.085
2201,Morinaga & Co. Ltd./Japan,"0,0018%",Food Products,JP,"95.796,88 USD",6.000
TKA,Telekom Austria AG Class A,"0,0018%",Telecommunications Services,AT,"95.706,55 USD",10.145
2811,Kagome Co. Ltd.,"0,0018%",Soft Drinks,JP,"95.548,70 USD",4.200
9364,Kamigumi Co. Ltd.,"0,0018%",Transportation Services,JP,"95.438,61 USD",4.700
3279,Activia Properties Inc.,"0,0017%",Diversified REITs,JP,"93.925,99 USD",40
303,VTech Holdings Ltd.,"0,0017%",Telecommunications Equipment,BM,"93.854,30 USD",13.100
4061,Denka Co. Ltd.,"0,0017%",Chemicals: Diversified,JP,"93.217,73 USD",6.600
,SODEXO PRIME DE FIDELITE 2027 COMMON STOCK,"0,0017%",Restaurants and Bars,FR,"92.849,85 USD",998
011170,Lotte Chemical Corp.,"0,0017%",Plastics,KR,"92.714,96 USD",1.135
307950,Hyundai Autoever Corp.,"0,0017%",Computer Services,KR,"92.677,04 USD",867
8986,Daiwa Securities Living Investments Corp.,"0,0017%",Residential REITs,JP,"92.564,19 USD",140
2670,ABC-Mart Inc.,"0,0017%",Apparel Retailers,JP,"92.307,10 USD",4.800
051915,LG Chem Ltd. Preference Shares,"0,0017%",Electrical Components,KR,"91.920,84 USD",537
081660,Fila Holdings Corp.,"0,0017%",Apparel Retailers,KR,"91.659,67 USD",3.221
2282,MGM China Holdings Ltd.,"0,0017%",Casinos and Gambling,KY,"90.968,70 USD",51.200
WCH,Wacker Chemie AG,"0,0017%",Chemicals: Diversified,DE,"90.931,81 USD",822
LTR,Liontown Resources Ltd.,"0,0017%",General Mining,AU,"90.877,88 USD",105.114
DRR,Deterra Royalties Ltd.,"0,0017%",General Mining,AU,"90.611,07 USD",29.427
TITR,Telecom Italia SPA (Bearer),"0,0017%",Telecommunications Services,IT,"90.469,00 USD",315.904
9065,Sankyu Inc.,"0,0017%",Trucking,JP,"90.266,95 USD",2.500
8967,Japan Logistics Fund Inc.,"0,0017%",Industrial REITs,JP,"89.873,68 USD",52
4385,Mercari Inc.,"0,0017%",Consumer Digital Services,JP,"89.815,78 USD",7.700
6103,OKUMA Corp.,"0,0017%",Machinery: Industrial,JP,"89.815,78 USD",2.100
6952,Casio Computer Co. Ltd.,"0,0016%",Consumer Electronics,JP,"89.344,24 USD",12.000
011790,SKC Co. Ltd.,"0,0016%",Chemicals: Diversified,KR,"89.177,28 USD",887
FIE,Fielmann Group AG,"0,0016%",Specialty Retailers,DE,"88.881,87 USD",1.865
9401,TBS Holdings Inc.,"0,0016%",Radio and TV Broadcasters,JP,"88.818,61 USD",3.800
5444,Yamato Kogyo Co. Ltd.,"0,0016%",Iron and Steel,JP,"88.707,88 USD",1.700
016360,Samsung Securities Co. Ltd.,"0,0016%",Investment Services,KR,"87.241,78 USD",3.346
3697,SHIFT Inc.,"0,0016%",Computer Services,JP,"86.767,00 USD",900
030000,Cheil Worldwide Inc.,"0,0016%",Media Agencies,KR,"86.609,40 USD",6.416
004370,NongShim Co. Ltd.,"0,0016%",Food Products,KR,"86.287,96 USD",260
AAF,Airtel Africa plc,"0,0016%",Telecommunications Services,GB,"85.804,03 USD",55.285
7518,NET One Systems Co. Ltd.,"0,0016%",Computer Services,JP,"85.363,84 USD",4.500
9010,Fuji Kyuko Co. Ltd.,"0,0016%",Recreational Services,JP,"85.258,84 USD",4.400
6324,Harmonic Drive Systems Inc.,"0,0016%",Machinery: Industrial,JP,"84.813,39 USD",3.200
MVNE,Mivne Real Estate KD Ltd.,"0,0016%",Real Estate Holding and Development,IL,"84.666,02 USD",36.524
8086,Nipro Corp.,"0,0016%",Medical Equipment,JP,"84.310,35 USD",10.900
DWS,DWS Group GmbH & Co. KGaA,"0,0016%",Asset Managers and Custodians,DE,"84.287,29 USD",1.820
,EURAZEO COMMON STOCK,"0,0015%",Asset Managers and Custodians,FR,"83.107,84 USD",991
032640,LG Uplus Corp.,"0,0015%",Telecommunications Services,KR,"82.278,18 USD",11.805
6807,Japan Aviation Electronics Industry Ltd.,"0,0015%",Electronic Components,JP,"82.259,70 USD",5.300
271560,Orion Corp./Republic of Korea,"0,0015%",Food Products,KR,"82.060,09 USD",1.239
361610,SK IE Technology Co. Ltd.,"0,0015%",Electrical Components,KR,"81.372,76 USD",2.611
006280,Green Cross Corp./South Korea,"0,0015%",Pharmaceuticals,KR,"80.854,57 USD",976
3397,Toridoll Holdings Corp.,"0,0015%",Restaurants and Bars,JP,"80.810,72 USD",3.400
3635,Koei Tecmo Holdings Co. Ltd.,"0,0015%",Electronic Entertainment,JP,"79.671,23 USD",9.152
9449,GMO internet group Inc.,"0,0015%",Consumer Digital Services,JP,"78.780,74 USD",5.000
2229,Calbee Inc.,"0,0014%",Fruit and Grain Processing,JP,"78.704,38 USD",4.000
1128,Wynn Macau Ltd.,"0,0014%",Casinos and Gambling,KY,"78.531,06 USD",82.800
683,Kerry Properties Ltd.,"0,0014%",Real Estate Holding and Development,BM,"78.399,92 USD",43.500
3923,Rakus Co. Ltd.,"0,0014%",Computer Services,JP,"78.310,80 USD",6.900
AKER,Aker ASA,"0,0014%",Diversified Financial Services,NO,"77.905,17 USD",1.309
CJLU,NETLINK NBN TRUST,"0,0014%",Telecommunications Services,SG,"77.897,09 USD",126.100
4887,Sawai Group Holdings Co. Ltd.,"0,0014%",Pharmaceuticals,JP,"77.788,03 USD",2.000
BIG,Big Shopping Centers Ltd.,"0,0014%",Real Estate Holding and Development,IL,"77.298,93 USD",792
TAH,Tabcorp Holdings Ltd.,"0,0014%",Casinos and Gambling,AU,"77.284,50 USD",188.957
2588,BOC Aviation Ltd.,"0,0014%",Commercial Vehicle-Equipment Leasing,SG,"77.102,52 USD",10.400
8410,Seven Bank Ltd.,"0,0014%",Banks,JP,"76.868,12 USD",45.600
4902,Konica Minolta Inc.,"0,0014%",Electronic Office Equipment,JP,"76.566,23 USD",25.600
8060,Canon Marketing Japan Inc.,"0,0014%",Electronic Office Equipment,JP,"76.114,42 USD",2.700
3141,Welcia Holdings Co. Ltd.,"0,0014%",Drug Retailers,JP,"75.826,47 USD",5.500
3471,Mitsui Fudosan Logistics Park Inc.,"0,0014%",Industrial REITs,JP,"75.770,78 USD",27
K71U,Keppel REIT,"0,0014%",Other Specialty REITs,SG,"74.436,93 USD",117.680
RGN,Region RE Ltd.,"0,0014%",Retail REITs,AU,"74.109,98 USD",52.317
8628,Matsui Securities Co. Ltd.,"0,0014%",Investment Services,JP,"74.041,17 USD",14.400
006800,Mirae Asset Securities Co. Ltd.,"0,0014%",Investment Services,KR,"73.961,67 USD",14.203
7956,Pigeon Corp.,"0,0014%",Personal Products,JP,"73.743,99 USD",7.700
YAL,Yancoal Australia Ltd.,"0,0013%",Coal,AU,"71.703,96 USD",16.690
AYV,Ayvens SA,"0,0013%",Rental and Leasing Services: Consumer,FR,"71.590,10 USD",9.606
2327,NS Solutions Corp.,"0,0013%",Computer Services,JP,"71.399,03 USD",2.200
8570,AEON Financial Service Co. Ltd.,"0,0013%",Consumer Lending,JP,"71.371,98 USD",8.500
SK,SEB SA,"0,0013%",Household Equipment and Products,FR,"70.047,91 USD",569
7564,Workman Co. Ltd.,"0,0013%",Apparel Retailers,JP,"69.871,77 USD",3.000
000880,Hanwha Corp.,"0,0013%",Life Insurance,KR,"69.317,40 USD",3.548
3360,Ship Healthcare Holdings Inc.,"0,0013%",Medical Equipment,JP,"69.283,46 USD",4.700
001450,Hyundai Marine & Fire Insurance Co. Ltd.,"0,0013%",Property and Casualty Insurance,KR,"68.132,46 USD",2.876
,EURAZEO PRIME DE FIDELITE COMMON STOCK,"0,0012%",Asset Managers and Custodians,FR,"66.670,77 USD",795
042670,HD Hyundai Infracore Co. Ltd.,"0,0012%",Machinery: Construction and Handling,KR,"66.183,50 USD",11.027
SIX2,Sixt SE,"0,0012%",Rental and Leasing Services: Consumer,DE,"65.483,39 USD",800
1973,NEC Networks & System Integration Corp.,"0,0012%",Computer Services,JP,"65.160,20 USD",4.600
4587,PeptiDream Inc.,"0,0012%",Biotechnology,JP,"65.155,11 USD",5.200
5463,Maruichi Steel Tube Ltd.,"0,0012%",Metal Fabricating,JP,"64.293,49 USD",2.700
7071,Amvis Holdings Inc.,"0,0012%",Health Care Facilities,JP,"64.194,22 USD",5.100
8572,Acom Co. Ltd.,"0,0012%",Consumer Lending,JP,"64.001,40 USD",25.000
,Sodexo SA,"0,0012%",Restaurants and Bars,FR,"63.915,68 USD",687
HLUN A,H Lundbeck A/S Class A,"0,0012%",Pharmaceuticals,DK,"63.624,83 USD",12.991
4681,Resorttrust Inc.,"0,0012%",Hotels and Motels,JP,"63.608,77 USD",4.100
,SEB SA,"0,0012%",Household Equipment and Products,FR,"63.153,91 USD",513
CNA,CNA Financial Corp.,"0,0012%",Full Line Insurance,US,"62.662,16 USD",1.364
DHG,Domain Holdings Australia Ltd.,"0,0011%",Media Agencies,AU,"61.609,74 USD",31.087
1893,Penta-Ocean Construction Co. Ltd.,"0,0011%",Engineering and Contracting Services,JP,"61.455,09 USD",15.300
4666,Park24 Co. Ltd.,"0,0011%",Transportation Services,JP,"61.273,35 USD",5.900
6753,Sharp Corp./Japan,"0,0011%",Electronic Components,JP,"61.121,77 USD",9.900
3549,Kusuri no Aoki Holdings Co. Ltd.,"0,0011%",Drug Retailers,JP,"60.708,26 USD",3.000
4816,Toei Animation Co. Ltd.,"0,0011%",Entertainment,JP,"60.682,81 USD",4.000
2127,Nihon M&A Center Holdings Inc.,"0,0011%",Investment Services,JP,"59.728,53 USD",12.900
7313,TS Tech Co. Ltd.,"0,0011%",Auto Parts,JP,"59.626,46 USD",5.000
179,Johnson Electric Holdings Ltd.,"0,0011%",Electrical Components,BM,"58.660,29 USD",38.500
SIRI,Sirius XM Holdings Inc.,"0,0011%",Radio and TV Broadcasters,US,"58.585,50 USD",20.775
SVITZR,Svitzer A/S,"0,0011%",Transportation Services,DK,"58.366,11 USD",1.488
,Sodexo SA,"0,0011%",Restaurants and Bars,FR,"58.147,45 USD",625
4205,Zeon Corp.,"0,0011%",Chemicals: Diversified,JP,"57.425,31 USD",6.200
S08,Singapore Post Ltd.,"0,0011%",Delivery Services,SG,"57.421,03 USD",158.400
IFL,Insignia Financial Ltd.,"0,001%",Asset Managers and Custodians,AU,"56.917,90 USD",38.902
ANE,Corp ACCIONA Energias Renovables SA,"0,001%",Alternative Electricity,ES,"56.848,31 USD",2.447
035250,Kangwon Land Inc.,"0,001%",Casinos and Gambling,KR,"56.622,57 USD",5.258
NGT,Newmont Corp.,"0,001%",Gold Mining,US,"56.543,68 USD",1.352
8424,Fuyo General Lease Co. Ltd.,"0,001%",Rental and Leasing Services: Consumer,JP,"55.324,70 USD",700
467,United Energy Group Ltd.,"0,001%",Oil: Crude Producers,BM,"54.155,83 USD",662.000
DWNI,Deutsche Wohnen SE,"0,001%",Real Estate Holding and Development,DE,"52.933,42 USD",2.724
SGM,Sims Ltd.,"0,001%",Waste and Disposal Services,AU,"52.469,76 USD",7.436
6136,OSG Corp.,"0,001%",Machinery: Tools,JP,"51.850,20 USD",4.200
551,Yue Yuen Industrial Holdings Ltd.,"0,0009%",Footwear,BM,"51.394,86 USD",28.000
NUF,Nufarm Ltd.,"0,0009%",Fertilizers,AU,"51.107,92 USD",17.192
7164,Zenkoku Hosho Co. Ltd.,"0,0009%",Consumer Lending,JP,"50.175,32 USD",1.400
8976,Daiwa Office Investment Corp.,"0,0009%",Office REITs,JP,"49.569,51 USD",28
1999,Man Wah Holdings Ltd.,"0,0009%",Household Furnishings,BM,"49.518,43 USD",59.600
6755,Fujitsu General Ltd.,"0,0009%",Building: Climate Control,JP,"49.356,96 USD",3.600
004170,Shinsegae Inc.,"0,0009%",Diversified Retailers,KR,"49.034,85 USD",416
4928,Noevir Holdings Co. Ltd.,"0,0009%",Cosmetics,JP,"48.375,70 USD",1.400
6707,Sanken Electric Co. Ltd.,"0,0009%",Semiconductors,JP,"48.187,98 USD",1.300
8114,Descente Ltd.,"0,0009%",Clothing and Accessories,JP,"46.899,36 USD",2.200
139480,E-MART Inc.,"0,0009%",Diversified Retailers,KR,"46.399,48 USD",1.048
VC2,Olam Group Ltd.,"0,0008%",Food Products,SG,"46.048,68 USD",54.600
,SEB SA COMMON STOCK,"0,0008%",Household Equipment and Products,FR,"44.564,75 USD",362
2222,Kotobuki Spirits Co. Ltd.,"0,0008%",Food Products,JP,"44.201,22 USD",4.000
7730,Mani Inc.,"0,0008%",Medical Supplies,JP,"44.005,85 USD",3.700
263750,Pearl Abyss Corp.,"0,0008%",Electronic Entertainment,KR,"43.618,97 USD",1.457
4516,Nippon Shinyaku Co. Ltd.,"0,0008%",Pharmaceuticals,JP,"43.021,41 USD",2.200
,Sodexo SA,"0,0008%",Restaurants and Bars,FR,"42.238,31 USD",454
7947,FP Corp.,"0,0008%",Containers and Packaging,JP,"41.966,02 USD",2.700
AMOT,Amot Investments Ltd.,"0,0008%",Real Estate Holding and Development,IL,"41.571,11 USD",10.666
006360,GS Engineering & Construction Corp.,"0,0008%",Construction,KR,"41.433,48 USD",3.827
,Sodexo SA,"0,0008%",Restaurants and Bars,FR,"41.307,95 USD",444
DLEKG,Delek Group Ltd.,"0,0008%",Integrated Oil and Gas,IL,"41.253,77 USD",363
3918,NagaCorp Ltd.,"0,0007%",Casinos and Gambling,KY,"40.633,74 USD",79.473
200,Melco International Development Ltd.,"0,0007%",Casinos and Gambling,HK,"40.156,71 USD",51.000
AIR,Air New Zealand Ltd.,"0,0007%",Airlines,NZ,"40.112,71 USD",120.903
ARPT,Airport City Ltd.,"0,0007%",Real Estate Holding and Development,IL,"39.929,47 USD",2.696
004990,Lotte Corp.,"0,0007%",Food Products,KR,"39.776,03 USD",2.106
,Eurazeo SE,"0,0007%",Asset Managers and Custodians,FR,"39.499,28 USD",471
